D0333	1	30.4	66347	11564	21.30	8.39	51.51	11.3	10.34	66	38.97
D0334	1	32.2	87632	19023	20.00	10.59	52.28	504.1	5.35	816	43.75
D0335	1	34.8	54196	14066	15.00	11.33	52.03	71.4	6.61	157	46.47
D0336	1	31.1	52897	17175	7.500	5.84	49.67	240.7	3.07	223	27.77
D0337	1	25.6	100548	16223	22.30	7.66	52.24	731.0	4.88	1007	53.12
D0338	1	34.2	39635	12350	35.40	7.41	54.93	17.4	14.41	206	65.00
D0339	1	29.9	43964	16855	14.00	11.25	51.22	1318.4	1.36	804	44.65
D0340	1	31.6	57082	12584	25.00	8.19	51.61	7.7	14.52	226	41.32
D0341	1	31.7	84137	23195	8.200	8.94	50.77	1402.1	2.42	564	32.45
D0342	1	30.5	95719	15271	23.10	7.59	51.88	51.2	4.76	777	39.27
D0343	1	32.6	78057	14892	25.80	9.96	51.44	67.0	7.62	638	37.86
D0344	1	31.2	30540	17165	7.700	7.20	50.04	251.0	2.36	315	25.23
D0345	1	32.4	57653	12865	22.50	9.70	51.98	58.9	6.89	482	48.02
D0346	1	32.0	59670	17069	12.60	7.97	51.68	136.3	3.99	347	34.51
D0347	1	31.7	26096	12882	16.70	8.13	50.55	28.3	10.43	180	51.78
D0348	1	32.8	62798	14794	30.40	8.35	54.08	74.1	11.38	138	45.72
D0349	1	32.7	53856	12299	16.30	10.20	51.14	76.5	4.89	180	37.09
D0350	1	31.7	56397	14744	26.90	9.71	52.35	43.4	7.99	497	43.11
D0351	1	31.9	63404	22075	16.30	11.34	51.80	2094.7	3.37	1061	57.82
D0352	1	33.8	83682	13028	23.20	8.51	50.90	35.4	10.68	366	47.82
D0353	1	32.8	78470	14815	29.00	7.85	54.52	25.4	8.60	164	58.84
D0354	1	29.9	67640	15650	27.60	12.23	53.06	296.3	4.34	1043	49.26
D0355	1	31.1	41886	16590	9.500	9.22	50.39	377.3	6.54	339	33.27
D0356	1	33.4	62383	14237	32.00	7.74	54.00	23.7	10.41	109	47.55
D0357	1	30.3	39298	14646	12.70	7.99	49.79	57.1	2.01	242	33.78
D0358	1	34.4	99841	14526	21.40	10.02	52.44	51.5	9.58	442	49.05
D0359	1	32.3	88914	12667	28.40	8.85	52.42	30.2	12.17	290	45.93
D0360	1	32.2	97457	14679	25.60	9.17	51.54	48.1	9.66	116	41.55
D0361	1	39.0	88296	12626	17.60	10.03	51.78	43.0	6.08	202	40.33
D0362	1	34.1	67403	22708	3.900	6.26	50.41	352.6	1.51	176	26.60
D0363	1	34.5	80777	17463	16.20	12.10	52.47	160.1	8.22	575	41.69
D0364	1	32.8	71411	20194	7.900	6.20	49.86	220.5	4.10	469	28.89
D0365	1	35.9	117833	16263	17.00	9.12	52.11	65.3	8.37	252	42.29
D0366	1	32.0	201597	28465	23.00	10.20	52.21	1257.0	4.07	1354	57.29
D0367	1	35.4	95830	14779	17.30	8.10	50.84	33.5	5.59	7	39.25
D0368	1	37.0	23635	15212	16.10	7.39	53.26	16.0	45.22	27	31.19
D0369	1	34.1	60632	19001	17.20	11.68	52.49	151.0	8.45	862	37.42
D0370	1	32.4	61457	15699	12.50	9.01	50.84	102.2	5.67	331	36.59
D0371	1	32.9	71544	12936	24.90	10.05	52.48	45.0	6.75	448	41.77
D0372	1	32.5	131716	14059	23.80	7.46	53.24	31.4	5.74	262	55.67
D0373	1	30.5	51598	21670	5.800	5.59	49.91	903.0	1.54	477	29.39
D0374	1	33.3	136899	16107	12.30	10.38	48.89	102.8	6.89	164	33.92
D0375	1	32.3	135515	17885	14.20	8.72	50.62	253.5	3.90	456	34.58
D0376	1	31.0	52587	12272	28.80	5.22	54.45	19.0	16.89	149	77.95
D0377	1	33.5	82213	14632	17.50	9.30	51.97	79.4	5.27	326	43.05
D0378	1	35.6	29930	17105	12.90	10.95	50.55	39.2	5.22	251	38.49
D0379	1	35.7	89142	15264	15.70	9.76	51.82	87.0	5.69	40	47.50
D0380	1	31.9	51437	16942	7.400	6.80	50.53	209.5	2.96	271	32.19
D0381	1	31.0	54104	16375	12.60	11.96	51.20	247.6	3.80	539	37.47
D0382	1	33.3	72578	13801	25.10	8.06	52.85	24.1	12.79	410	48.44
D0383	1	33.0	58627	14970	15.90	8.61	50.46	91.7	12.13	333	41.37
D0384	1	33.8	80168	14962	18.30	8.98	51.80	23.5	5.06	107	49.12
D0385	1	31.8	47707	14191	19.60	8.37	50.78	36.3	11.49	462	41.01
D0386	1	31.4	75253	13775	27.70	7.19	53.80	33.2	12.00	90	53.77
D0387	1	32.6	57944	12502	25.20	8.88	52.81	24.3	10.12	366	51.36
D0388	1	32.7	61128	12452	24.50	7.12	53.49	27.3	18.19	27	44.70
D0389	1	32.2	26033	16620	12.60	8.92	51.43	54.1	9.62	130	45.86
D0390	1	33.4	74828	13034	17.80	10.09	52.77	73.1	8.52	245	46.83
D0391	1	31.6	102309	14000	24.60	9.18	51.28	30.5	10.53	255	47.34
D0392	1	33.0	100282	15378	21.40	9.79	52.22	50.5	10.98	586	43.99
D0393	1	24.0	20855	10420	19.00	4.67	45.38	110.6	2.80	354	48.80
D0394	1	28.9	72967	15455	22.40	9.42	51.01	154.7	4.31	719	40.64
D0395	1	30.3	92881	15051	14.70	6.25	50.36	54.1	6.49	185	39.91
D0396	1	32.0	87855	15110	20.70	8.50	52.78	80.4	7.18	120	40.82
D0397	1	31.2	54723	13986	30.20	8.05	53.64	32.2	17.54	179	65.45
D0398	1	32.8	31159	14508	16.30	8.91	51.01	77.7	4.52	6	34.72
D0399	1	32.1	35486	12658	24.10	8.19	51.92	15.5	8.77	56	55.69
D0400	1	31.8	58441	11869	23.60	8.47	52.20	45.1	7.22	276	54.67
D0401	1	34.7	102114	14944	24.00	9.59	52.55	22.3	15.08	62	42.13
D0402	1	30.7	69819	13683	30.70	7.80	53.02	40.0	12.24	464	52.67
D0403	1	33.0	48653	14815	15.80	7.49	50.92	45.2	15.31	278	44.97
D0404	1	32.8	82064	15841	17.30	8.20	51.80	38.0	5.04	344	46.17
D0405	1	30.4	40531	13615	12.10	7.07	50.38	80.4	4.22	284	38.31
D0406	1	30.6	92928	16740	22.20	12.55	51.69	859.9	5.51	620	49.68
D0407	1	31.1	55474	14955	15.80	8.04	52.10	161.7	5.06	599	42.54
D0408	1	33.5	43697	14094	16.50	8.10	51.77	23.1	5.98	196	40.26
D0409	1	29.8	44189	13925	9.000	5.99	50.02	150.8	2.85	277	34.54
D0410	1	30.0	67911	16049	25.20	8.89	52.33	144.9	3.33	251	52.73
D0411	1	34.4	100331	16530	13.80	7.31	51.04	64.6	10.60	93	41.04
D0412	1	33.3	74455	14439	21.10	9.66	51.35	39.7	4.71	224	41.41
D0413	1	33.5	62030	14928	13.30	10.16	50.51	48.1	5.90	134	40.23
D0414	1	33.8	57379	13612	18.40	11.18	51.97	110.2	8.28	404	45.67
D0415	1	35.3	100364	17087	21.50	11.94	53.46	32.7	12.59	400	50.88
D0416	1	34.2	62346	15325	16.90	7.04	51.03	43.3	5.91	167	45.78
D0417	1	39.8	132881	13923	15.00	11.14	51.56	32.1	8.82	182	40.63
D0418	1	32.1	79026	13060	34.90	9.23	54.39	18.9	9.88	96	59.34
D0419	1	30.3	63422	17331	21.90	11.00	50.47	623.0	6.32	715	48.57
D0420	1	32.1	53077	18460	8.800	8.58	50.56	450.7	2.90	425	30.86
D0421	1	33.0	63338	14521	22.30	9.21	52.61	21.3	9.20	254	44.43
D0422	1	33.6	67054	13826	27.60	9.12	50.44	38.2	6.70	372	47.36
D0423	1	32.1	69241	15108	18.60	10.10	52.05	283.8	6.16	814	40.63
D0424	1	34.8	63985	14916	16.80	9.71	51.86	133.9	7.54	181	35.04
D0425	1	30.4	91433	15141	26.00	8.78	53.89	63.5	10.81	546	48.96
D0426	1	33.1	63776	13767	26.20	10.10	46.41	37.2	13.33	260	39.72
D0427	1	34.0	88781	12995	26.30	8.45	54.03	26.3	18.71	172	53.39
D0428	1	33.1	102730	13828	30.90	8.08	54.10	31.3	6.95	471	55.90
D0429	1	33.1	79996	16732	23.50	10.14	53.34	72.0	6.58	446	40.52
D0430	1	30.7	101581	15714	23.60	8.80	51.34	133.9	7.04	665	41.07
D0431	1	32.0	66903	14833	25.00	8.73	52.49	66.8	13.96	334	35.35
D0432	1	43.0	134393	13559	14.30	9.81	51.35	42.0	10.86	63	40.15
D0433	1	33.2	46858	12246	27.00	6.44	53.73	29.4	8.31	125	47.61
D0434	1	32.5	72590	16161	18.40	9.66	52.81	136.7	6.91	708	37.63
D0435	1	31.5	154594	15045	29.80	9.75	52.93	30.4	8.62	255	55.19
D0436	1	30.8	10618	11861	22.50	7.79	51.95	26.9	13.20	87	61.82
D0437	1	39.3	148835	13326	15.70	7.26	50.34	40.0	15.50	129	40.74
D0438	1	34.8	74363	14078	17.10	10.64	52.76	80.8	11.33	388	41.55
D0439	1	34.5	36663	14335	14.30	12.60	51.48	132.6	3.67	367	35.55
D0440	1	31.7	65240	16137	14.80	6.99	51.61	123.3	5.59	294	38.91
D0441	1	34.4	76858	14166	22.60	11.40	51.64	39.7	12.12	546	43.87
D0442	1	33.4	38632	12854	27.10	8.22	54.64	21.0	18.00	65	56.97
D0443	1	32.0	75487	16265	23.40	7.41	53.11	28.5	11.29	353	52.16
D0444	1	32.6	57496	14135	21.40	8.97	51.43	36.9	9.16	482	40.41
D0445	1	34.2	32265	13183	26.20	8.54	51.51	16.1	11.46	167	51.80
D0446	1	36.8	114242	17087	12.50	8.50	51.32	57.5	10.58	254	33.58
D0447	1	32.2	75849	18450	12.90	10.07	50.80	255.2	4.45	418	32.98
D0448	1	34.7	98480	14476	27.40	8.66	52.70	18.4	27.14	79	50.13
D0449	1	35.4	117984	15605	19.60	9.49	52.15	22.7	4.39	223	49.34
D0450	1	31.5	49986	13579	24.30	8.50	51.84	35.8	2.89	215	44.17
D0451	1	31.9	78600	21384	9.100	11.06	50.96	211.9	4.35	463	28.99
D0452	1	36.2	48949	15461	12.60	12.80	48.34	2.6	4.86	169	23.59
D0453	1	29.5	68873	14920	12.40	11.55	50.30	61.6	3.80	548	34.43
D0454	1	30.9	95563	12505	12.10	11.44	50.62	6.5	5.87	154	19.69
D0455	1	34.6	77437	15726	13.90	13.72	49.23	10.4	7.41	247	34.30
D0456	1	27.6	45989	14077	15.20	9.18	49.79	19.0	2.04	269	22.29
D0457	1	33.3	110136	24384	6.600	8.26	47.97	5.6	1.34	530	35.71
D0458	1	28.7	68738	17733	10.60	10.52	49.53	41.3	2.66	493	19.83
D0459	1	32.8	70555	13381	15.40	11.86	48.86	6.8	4.42	157	29.01
D0460	1	33.3	66950	13047	12.70	14.93	49.61	1.3	6.67	50	28.81
D0461	1	31.6	48339	14121	17.00	9.86	50.63	163.6	5.59	537	24.03
D0462	1	30.3	73751	15018	7.700	13.58	49.64	4.0	6.06	196	17.37
D0463	1	29.2	100296	16686	15.60	10.23	49.68	7.9	4.70	529	17.73
D0464	1	37.5	74476	15466	12.20	18.06	47.81	3.5	12.76	107	38.40
D0465	1	27.7	29413	16949	11.20	11.50	48.30	6.7	5.15	327	26.97
D0466	1	27.5	56257	11497	11.80	7.54	49.52	14.3	4.63	158	12.94
D0467	1	28.1	52203	13539	13.60	10.21	48.55	6.1	2.12	189	18.23
D0468	1	36.0	70698	15081	15.70	12.73	49.93	22.4	7.62	190	28.11
D0469	1	34.7	78628	16416	15.20	13.45	49.86	16.6	3.06	169	27.50
D0470	1	36.5	83686	14681	14.00	14.33	49.24	1.7	6.06	149	29.31
D0471	1	32.6	65378	15610	15.10	10.80	49.85	26.3	2.34	365	25.88
D0472	1	35.0	77050	17642	11.50	11.67	50.78	62.1	4.49	565	31.80
D0473	1	27.4	77344	15753	12.60	11.53	48.88	29.1	5.94	252	44.29
D0474	1	38.1	96177	14244	15.50	15.01	50.37	1.6	5.63	37	26.07
D0475	1	20.0	54431	10132	14.90	5.02	52.34	50.9	4.08	326	9.55
D0476	1	30.4	50364	12786	15.10	10.53	49.70	26.6	3.86	403	24.47
D0477	1	35.6	81479	18111	11.10	14.54	50.93	41.3	5.90	423	41.65
D0478	1	31.4	91280	12546	11.20	8.71	50.33	2.9	6.86	134	18.81
D0479	1	30.4	49278	12601	10.50	9.73	47.42	1.1	5.81	61	22.33
D0480	1	34.1	62709	13692	17.80	10.11	50.73	42.9	4.91	310	24.55
D0481	1	29.8	64191	17631	13.80	10.27	50.09	5.3	4.13	379	28.12
D0482	1	37.3	96099	14843	20.70	19.31	50.10	5.2	17.50	426	48.59
D0483	1	33.3	82766	15812	13.30	11.71	50.83	29.1	6.99	483	28.05
D0484	1	37.0	76249	18218	11.80	12.16	49.12	1.9	8.12	555	30.32
D0485	1	37.3	107648	13659	18.80	12.58	51.30	6.0	8.52	244	26.21
D0486	1	35.4	97664	17574	14.20	14.37	52.39	77.7	14.08	378	37.20
D0487	1	34.8	55963	12673	30.10	13.63	53.02	44.8	7.83	645	58.83
D0488	1	35.0	90772	16036	12.00	13.85	51.60	39.7	13.71	242	45.42
D0489	1	33.1	61502	18120	7.600	11.02	50.53	116.2	8.23	256	37.53
D0490	1	36.3	154054	17890	9.400	13.90	52.09	41.1	12.55	104	42.17
D0491	1	38.5	154006	15590	16.10	13.96	49.93	20.5	14.23	96	54.19
D0492	1	37.5	150530	17889	11.00	13.21	51.39	37.4	14.04	160	37.17
D0493	1	35.8	125108	17913	11.90	14.92	51.25	35.4	23.01	98	49.64
D0494	1	27.8	92378	17183	13.30	9.55	49.11	175.6	5.83	560	46.00
D0495	1	36.3	117869	17799	11.10	13.71	52.80	48.7	14.99	121	51.40
D0496	1	37.0	119211	15810	11.50	13.88	49.31	31.9	15.56	94	41.83
D0497	1	36.8	126863	16308	13.70	13.31	52.61	30.7	12.78	83	44.53
D0498	1	32.8	130285	18055	8.700	12.20	48.98	72.3	11.95	146	42.26
D0499	1	29.8	79061	16366	13.10	11.78	52.74	102.1	13.74	208	42.16
D0500	1	32.6	148027	23121	17.60	11.71	51.65	5430.5	6.14	783	58.21
D0501	1	37.1	150203	17695	10.50	14.79	49.91	44.2	11.17	165	40.99
D0502	1	33.9	80559	15694	11.70	12.69	50.55	31.2	5.19	110	40.58
D0503	1	27.1	115885	17077	8.700	9.51	50.60	125.8	6.89	145	40.15
D0504	1	35.4	83886	17464	9.900	14.83	50.90	42.0	16.35	238	38.78
D0505	1	34.5	107633	16038	9.400	12.37	51.54	46.8	13.38	112	40.37
D0506	1	32.3	92125	29399	3.800	10.65	50.73	2434.2	4.93	322	30.88
D0507	1	37.3	112061	16044	14.20	14.15	52.48	31.3	12.21	75	41.06
D0508	1	37.3	144554	15186	10.60	13.88	51.96	33.3	6.49	45	36.57
D0509	1	32.0	143466	17171	9.300	12.04	51.11	67.1	12.59	300	34.85
D0510	1	35.3	85860	13932	14.60	13.81	49.31	29.0	14.38	189	47.77
D0511	1	36.9	139119	19333	9.200	14.57	52.15	28.8	23.64	123	33.56
D0512	1	37.8	114240	14764	18.00	14.47	52.51	97.3	11.52	47	59.33
D0513	1	36.9	95342	15706	14.60	14.49	50.47	44.0	13.41	259	54.94
D0514	1	39.2	113716	16542	18.10	12.29	52.09	21.0	23.82	81	60.12
D0515	1	36.0	131744	14005	14.60	14.27	51.41	28.2	9.74	190	44.99
D0516	1	33.3	108334	20467	5.700	11.57	50.31	80.5	8.58	57	37.64
D0517	1	39.1	137476	15874	15.40	12.82	52.69	19.5	18.94	81	51.91
D0518	1	37.3	107816	16043	12.30	13.91	52.42	27.1	10.79	191	41.84
D0519	1	37.3	73273	13939	19.90	12.40	49.77	29.2	22.12	77	52.47
D0520	1	36.0	110188	16385	10.50	13.49	51.13	62.3	10.12	74	45.45
D0521	1	37.0	114726	17173	9.700	13.00	51.49	27.9	15.51	69	30.56
D0522	1	26.5	63326	13786	21.30	11.16	48.39	103.9	6.68	696	54.73
D0523	1	34.4	141455	16837	11.00	12.32	51.09	21.4	7.45	134	41.68
D0524	1	34.9	89293	16110	16.20	12.93	51.96	65.0	7.87	449	49.24
D0525	1	33.2	73085	15500	11.80	13.95	51.02	56.9	10.38	264	47.05
D0526	1	36.2	165969	19094	8.000	13.05	50.76	36.3	6.56	135	38.68
D0527	1	35.9	104696	11394	15.70	11.79	41.87	33.5	6.12	3	42.65
D0528	1	30.9	84074	21482	8.400	10.34	50.29	640.7	5.76	447	34.84
D0529	1	32.9	83669	17006	13.30	12.51	51.50	146.1	9.61	569	43.00
D0530	1	32.0	68458	19966	3.800	11.59	49.92	128.8	3.20	164	29.46
D0531	1	36.5	71718	16824	13.30	14.18	50.77	78.6	15.60	400	49.51
D0532	1	31.6	90609	30590	6.500	10.68	49.40	1205.2	6.57	365	36.47
D0533	1	35.5	107258	17526	10.10	14.33	51.01	95.2	10.45	198	46.62
D0534	1	38.0	94545	19233	14.70	13.82	53.13	42.7	23.71	166	43.67
D0535	1	34.2	108938	16000	9.100	13.12	49.42	48.0	13.02	155	35.87
D0536	1	34.3	115211	17256	9.800	13.20	49.91	38.2	13.78	202	35.13
D0537	1	34.6	120703	16788	11.00	13.22	49.66	49.8	15.10	275	36.41
D0538	1	27.3	80531	14177	15.20	11.07	50.33	59.4	8.89	231	41.76
D0539	1	32.2	78011	22347	3.800	9.74	49.90	330.6	4.67	236	28.07
D0540	1	28.8	73344	19768	8.800	10.07	52.09	112.9	7.59	267	38.95
D0541	1	35.0	91099	19172	13.70	15.08	52.29	203.1	10.47	558	49.39
D0542	1	36.0	107979	17154	12.30	13.70	52.06	55.5	14.41	146	50.93
D0543	1	33.9	89259	18788	12.00	14.15	51.92	348.6	7.77	418	51.26
D0544	1	35.1	99571	16832	15.80	13.37	52.45	72.9	12.59	327	51.20
D0545	1	37.8	114940	17374	9.400	15.02	51.51	33.4	12.17	68	43.40
D0546	1	36.5	123284	15976	12.80	15.75	51.20	30.8	10.12	60	51.53
D0547	1	37.7	107481	14635	15.40	12.97	52.78	62.3	20.20	273	47.43
D0548	1	35.4	131067	18855	8.500	14.13	52.03	36.3	15.00	57	35.94
D0549	1	36.0	82766	16409	10.80	13.57	51.38	30.8	11.16	68	46.72
D0550	1	33.9	131814	18565	5.200	11.72	50.70	60.5	12.00	179	39.02
D0551	1	35.3	130588	16214	13.40	13.69	49.92	43.8	18.70	147	50.04
D0552	1	34.3	103833	16911	11.50	12.96	51.31	63.8	19.64	599	38.97
D0553	1	36.7	117527	15918	9.000	12.11	52.29	42.0	59.22	92	47.27
D0554	1	34.0	84020	16868	7.600	11.73	50.93	62.6	12.95	129	32.38
D0555	1	33.8	92882	19772	14.90	14.37	52.05	296.5	7.99	741	46.85
D0556	1	35.5	110791	14858	14.50	12.81	51.84	48.3	11.69	179	54.20
D0557	1	36.2	159259	20296	6.900	14.37	51.29	35.7	9.36	222	41.67
D0558	1	37.9	140925	14642	16.60	13.90	51.70	21.1	10.40	62	44.44
D0559	1	35.8	52443	12346	17.20	13.70	45.87	11.9	13.41	93	44.09
D0560	1	34.8	51067	13671	25.50	13.67	53.50	37.4	7.60	19	55.99
D0561	1	34.0	108397	15168	12.20	12.38	46.81	59.6	15.13	138	51.49
D0562	1	35.6	95760	16388	13.00	12.36	52.17	46.4	14.19	104	40.76
D0563	1	34.8	101793	20022	13.00	14.84	51.81	351.7	7.20	497	51.93
D0564	1	32.0	80024	17138	18.30	12.51	52.23	395.7	9.55	439	53.58
D0565	1	38.2	153092	16413	18.70	13.98	52.73	69.1	19.43	85	54.76
D0566	1	34.2	110793	20800	10.70	13.41	52.83	209.1	9.57	628	41.35
D0567	1	37.4	97276	15398	12.70	14.61	51.19	17.1	13.60	89	41.30
D0568	1	35.9	147300	14484	10.40	13.48	52.22	22.3	10.89	64	37.98
D0569	1	36.3	92716	15945	9.700	13.87	50.73	29.5	6.96	29	45.65
D0570	1	37.6	171258	17449	10.40	13.63	51.68	22.2	35.16	117	39.87
D0571	1	35.0	136018	18730	10.10	11.87	51.71	85.9	11.01	393	36.47
D0572	1	34.8	62371	18711	9.600	14.83	51.45	193.3	8.10	304	44.05
D0573	1	38.0	97719	14662	18.20	11.99	51.25	43.0	19.05	158	51.54
D0574	1	35.4	77821	16348	15.40	14.77	51.11	97.5	8.20	494	47.80
D0575	1	34.9	166086	17078	12.30	13.92	51.94	58.2	16.08	123	39.04
D0576	1	35.1	102263	16407	13.00	13.54	51.67	35.4	12.81	232	43.35
D0577	1	35.9	131915	17739	8.800	13.05	51.29	26.3	10.95	158	39.52
D0578	1	37.4	130718	15556	12.20	13.36	51.84	23.8	8.24	49	37.56
D0579	1	38.5	162738	17313	15.10	14.66	52.81	32.7	26.79	115	48.89
D0580	1	34.7	109287	17246	10.00	13.51	51.12	88.3	11.47	316	45.41
D0581	1	31.1	55370	19651	7.600	10.88	50.12	447.7	4.61	326	39.20
D0582	1	36.1	83339	16083	14.80	13.23	51.81	138.4	10.66	265	49.93
D0583	1	33.4	86930	19442	11.70	12.38	51.45	504.7	7.48	811	43.04
D0584	1	34.1	67328	18093	6.900	12.37	51.01	63.3	13.92	80	33.67
D0585	1	30.6	125678	15770	12.60	8.92	50.88	92.8	5.17	154	29.18
D0586	1	32.1	112144	20748	11.20	12.17	51.58	463.6	7.78	607	32.60
D0587	1	34.2	75440	19936	9.000	12.04	51.35	160.5	5.71	340	30.19
D0588	1	34.7	135028	16609	8.800	11.86	51.09	23.9	10.62	95	28.24
D0589	1	35.7	67304	15328	12.90	13.60	51.40	84.8	9.43	220	36.14
D0590	1	34.4	69895	22613	6.600	11.87	51.72	93.4	8.03	55	22.94
D0591	1	36.5	28332	16039	9.900	11.07	49.84	46.7	6.51	9	32.08
D0592	1	35.0	104096	16697	7.700	12.38	50.94	51.8	8.24	115	29.91
D0593	1	35.0	94307	16880	12.30	13.96	51.95	93.5	10.85	202	29.30
D0594	1	33.8	67654	17380	11.60	13.65	52.15	238.3	8.33	453	47.58
D0595	1	35.2	90885	15438	10.70	12.42	52.06	70.5	11.43	116	32.53
D0596	1	34.1	89376	16363	10.50	11.92	51.67	78.5	13.40	280	28.55
D0597	1	34.0	75527	12393	16.20	12.19	50.27	32.7	7.60	103	45.25
D0598	1	33.6	83851	15051	14.70	11.30	51.65	64.8	15.59	76	30.43
D0599	1	33.1	47333	16428	8.700	10.65	50.90	135.0	8.71	78	32.86
D0600	1	32.6	83775	16492	9.500	11.65	50.55	65.2	10.29	73	26.96
D0601	1	31.9	67585	17153	7.200	11.22	50.91	100.9	7.46	116	30.97
D0602	1	31.4	65528	17507	16.40	12.91	52.39	304.1	7.63	85	38.56
D0603	1	32.1	185623	19630	5.100	10.68	50.81	87.2	13.60	93	36.76
D0604	1	31.8	99012	18577	9.800	9.82	51.00	343.5	7.65	442	28.09
D0605	1	35.1	64018	16431	13.10	13.00	51.56	121.9	12.40	324	37.06
D0606	1	34.0	80130	18682	11.00	12.24	52.23	454.1	8.82	339	44.40
D0607	1	35.9	114436	15386	10.80	12.82	51.71	45.2	10.22	30	33.64
D0608	1	32.7	86875	14700	11.10	10.76	50.41	51.6	5.98	40	30.07
D0609	1	35.3	83708	15736	9.900	13.36	51.37	51.8	13.61	9	29.93
D0610	1	35.1	86094	16998	9.200	13.17	51.95	65.0	12.67	48	46.68
D0611	1	34.9	63292	16610	15.20	14.51	51.70	179.2	9.69	401	32.05
D0612	1	35.9	93722	15264	13.00	12.53	51.48	57.9	11.97	17	39.91
D0613	1	32.9	62579	28005	4.100	8.88	51.19	304.3	5.71	115	18.43
D0614	1	34.2	63769	19890	5.700	11.91	50.75	154.8	8.40	168	23.02
D0615	1	33.2	101553	15799	10.80	11.20	50.35	63.3	5.70	115	42.19
D0616	1	33.3	62744	20074	4.700	12.14	49.41	194.9	6.96	86	21.34
D0617	1	36.1	60662	16809	13.10	13.59	51.89	123.7	9.34	249	33.99
D0618	1	34.1	63532	19321	12.00	13.96	52.14	280.5	6.33	363	29.96
D0619	1	32.8	86077	17700	8.000	11.07	51.48	93.6	12.29	235	24.07
D0620	1	33.6	82073	15798	10.70	10.83	51.52	75.8	10.10	38	35.02
D0621	1	32.0	112801	15338	8.900	11.53	50.44	46.4	5.12	21	30.67
D0622	1	35.0	75039	13866	13.40	12.46	51.31	56.8	8.07	145	36.31
D0623	1	33.7	67505	15024	12.80	12.71	51.12	83.8	11.39	64	41.77
D0624	1	33.1	51863	15553	12.90	10.99	50.44	64.4	4.57	224	33.72
D0625	1	32.6	61848	19838	7.900	10.64	51.32	292.3	13.11	157	23.27
D0626	1	33.5	99734	16303	15.10	12.82	51.28	77.5	12.28	347	38.87
D0627	1	32.2	88646	19191	7.800	10.05	50.93	122.6	5.77	117	21.50
D0628	1	28.1	109155	13605	10.50	6.63	50.00	79.6	6.52	87	28.12
D0629	1	33.0	65369	17881	15.90	13.64	51.95	966.0	5.08	678	55.17
D0630	1	34.2	72291	17051	11.50	13.74	48.92	181.7	5.95	509	41.72
D0631	1	35.3	81952	16126	11.40	12.88	51.44	96.7	11.01	203	33.11
D0632	1	34.8	68275	16776	13.70	13.71	51.03	290.8	8.34	350	37.72
D0633	1	31.8	119332	21430	15.00	12.04	52.49	2048.2	7.55	755	37.75
D0634	1	33.3	90154	16482	8.600	10.50	50.80	97.2	6.20	25	29.65
D0635	1	34.1	80087	15323	11.60	14.38	50.70	30.9	12.21	126	37.11
D0636	1	31.5	61919	14891	12.80	12.10	50.69	98.5	5.54	26	28.50
D0637	1	26.4	57887	16281	14.00	8.72	51.98	280.7	5.54	368	45.22
D0638	1	34.0	81913	18139	9.300	12.67	50.37	69.4	12.89	328	23.15
D0639	1	32.9	48631	17075	9.100	11.04	50.78	143.9	5.66	154	22.22
D0640	1	33.6	94709	15336	9.800	12.47	50.66	34.6	16.76	171	32.88
D0641	1	31.9	73852	16246	8.500	10.79	50.63	94.1	11.91	90	32.17
D0642	1	34.1	35694	14690	10.10	12.96	51.33	61.1	10.75	10	38.58
D0643	1	34.7	126441	13795	14.00	12.16	51.26	46.5	11.61	43	36.78
D0644	1	34.7	57836	13984	13.20	11.07	50.61	47.5	5.52	18	33.67
D0645	1	36.3	69951	15530	12.20	14.45	51.93	35.3	18.28	40	34.22
D0646	1	33.5	113279	14114	10.90	13.36	49.25	49.6	7.72	157	51.47
D0647	1	36.3	105377	16453	13.00	13.42	50.60	36.9	3.23	44	46.46
D0648	1	32.7	54246	19914	6.600	11.65	50.94	321.1	6.52	284	36.84
D0649	1	33.4	101105	18146	8.100	12.44	50.45	63.9	7.39	43	40.44
D0650	1	33.8	144603	15754	12.10	12.19	50.84	29.7	5.74	117	32.96
D0651	1	32.1	79440	15232	9.300	12.16	48.70	65.4	8.34	56	28.94
D0652	1	35.6	88770	15401	15.10	13.21	51.48	59.8	5.17	73	32.84
D0653	1	33.1	138470	17345	10.00	11.22	50.94	56.9	11.69	69	31.82
D0654	1	33.6	89738	15736	11.00	12.79	51.49	44.8	9.40	17	27.07
D0655	1	32.8	80635	18487	12.10	12.92	51.74	547.8	6.81	647	44.23
D0656	1	32.7	51973	14465	15.70	10.02	51.39	112.9	10.42	116	51.98
D0657	1	33.1	71550	17905	9.300	12.42	51.36	99.8	10.15	18	28.13
D0658	1	33.7	70498	15467	9.300	12.76	49.82	49.4	9.64	31	44.90
D0659	1	33.3	63260	12701	16.20	10.72	50.66	72.7	11.29	15	42.19
D0660	1	33.4	91466	17312	8.400	10.33	50.12	91.7	5.27	400	31.65
D0661	1	36.7	98330	16074	12.90	14.04	52.02	42.5	11.05	25	45.93
D0662	1	35.2	63214	12984	15.40	11.73	50.84	36.2	10.50	59	45.31
D0663	1	26.8	87934	17264	11.70	9.89	49.46	264.5	10.44	454	34.46
D0664	1	33.7	149921	14299	10.90	10.69	51.29	43.9	10.28	44	30.26
D0665	1	34.5	101325	19955	14.00	13.25	52.83	710.6	13.04	442	43.99
